transaction_id,date,year,month,publisher,game_name,base_price,discount_percent,sale_price,quantity,total_revenue
TXN0009665,2023-10-02,2023,10,Sony Computer Entertainment,SingStar Queen,10.31,0,10.31,1,10.31
TXN0009666,2023-10-02,2023,10,Mumbo Jumbo,Crazy Chicken: Atlantis Quest,7.47,10,6.72,1,6.72
TXN0009667,2023-10-02,2023,10,Soedesco,Ziggurat,21.24,25,15.93,1,15.93
TXN0009668,2023-10-02,2023,10,Ubisoft,Pawly Pets: My Pet Hotel,19.69,0,19.69,1,19.69
TXN0009669,2023-10-02,2023,10,Sony Computer Entertainment,Ape Escape Academy (jp sales),13.78,0,13.78,1,13.78
TXN0009670,2023-10-02,2023,10,Idea Factory International,Fairy Fencer F: Advent Dark Force,26.70,30,18.69,1,18.69
TXN0009671,2023-10-02,2023,10,Unknown,Farm Frenzy 3,10.68,20,8.54,2,17.08
TXN0009672,2023-10-03,2023,10,Namco,World Stadium 3,15.76,50,7.88,1,7.88
TXN0009673,2023-10-03,2023,10,Sony Computer Entertainment,Bleach: Soul Carnival,8.85,0,8.85,1,8.85
TXN0009674,2023-10-03,2023,10,Tomy Corporation,Naruto Shippuuden: Ninja Council 4,7.21,50,3.60,3,10.81
TXN0009675,2023-10-03,2023,10,Unknown,Hamster Heroes,4.99,0,4.99,2,9.99
TXN0009676,2023-10-03,2023,10,Three Flip Studios,Influent,24.72,10,22.25,1,22.25
TXN0009677,2023-10-03,2023,10,Ubisoft,Exit,19.30,0,19.30,1,19.30
TXN0009678,2023-10-03,2023,10,Nintendo,"WarioWare, Inc.: Mega MicroGame$",13.46,0,13.46,1,13.46
TXN0009679,2023-10-03,2023,10,Focus Multimedia,Minds and Mystery: 5 Game Pack,26.96,0,26.96,1,26.96
TXN0009680,2023-10-03,2023,10,Electronic Arts,The Lord of the Rings: Conquest,14.85,0,14.85,1,14.85
TXN0009681,2023-10-03,2023,10,ChunSoft,Sound Novel Evolution 1: Otogirisou Sosei-Hen,8.66,30,6.06,1,6.06
TXN0009682,2023-10-03,2023,10,Ubisoft,Petz Rescue: Wildlife Vet,14.45,0,14.45,2,28.90
TXN0009683,2023-10-03,2023,10,Dramatic Create,Taishou Moebius Line Vitable,15.18,25,11.38,1,11.38
TXN0009684,2023-10-03,2023,10,Namco,Bounty Hounds,11.84,0,11.84,2,23.67
TXN0009685,2023-10-03,2023,10,GungHo,Let It Die,28.45,25,21.34,1,21.34
TXN0009686,2023-10-03,2023,10,Bigben Interactive,WRC 7,11.95,25,8.96,1,8.96
TXN0009687,2023-10-04,2023,10,Bold Games,Myth Makers: Orbs of Doom,18.84,0,18.84,1,18.84
TXN0009688,2023-10-04,2023,10,Ubisoft,Beowulf: The Game,6.54,10,5.88,1,5.88
TXN0009689,2023-10-04,2023,10,Nintendo,Dance Dance Revolution: Mario Mix,18.39,0,18.39,1,18.39
TXN0009690,2023-10-04,2023,10,Activision,Cabela's Adventure Camp,19.57,10,17.62,1,17.62
TXN0009691,2023-10-04,2023,10,Sega,Puyo Puyo Tetris,19.31,0,19.31,1,19.31
TXN0009692,2023-10-04,2023,10,Nintendo,Bravely Default: Flying Fairy,19.06,20,15.25,1,15.25
TXN0009693,2023-10-04,2023,10,Activision,Goldeneye 007: Reloaded,10.56,30,7.39,1,7.39
TXN0009694,2023-10-04,2023,10,Codemasters,Micro Machines V4,5.11,0,5.11,1,5.11
TXN0009695,2023-10-04,2023,10,Electronic Arts,EA Playground,12.88,0,12.88,1,12.88
TXN0009696,2023-10-04,2023,10,Namco,Soul Blade,15.59,0,15.59,1,15.59
TXN0009697,2023-10-04,2023,10,Disney Interactive Studios,TRON: Evolution,9.98,0,9.98,1,9.98
TXN0009698,2023-10-04,2023,10,Capcom,Capcom Classics Collection,13.18,25,9.89,1,9.89
TXN0009699,2023-10-04,2023,10,Midas Interactive Entertainment,Mary King's Riding School 2,12.19,40,7.32,2,14.63
TXN0009700,2023-10-05,2023,10,Ignition Entertainment,Bubble Bobble Double Shot,12.48,20,9.98,1,9.98
TXN0009701,2023-10-05,2023,10,Activision,Destiny: The Taken King,27.20,50,13.60,1,13.60
TXN0009702,2023-10-05,2023,10,Sega,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,6.27,0,6.27,2,12.53
TXN0009703,2023-10-05,2023,10,2K Sports,The BIGS 2,10.49,0,10.49,1,10.49
TXN0009704,2023-10-05,2023,10,Midway Games,MLB SlugFest 20-03,12.92,0,12.92,1,12.92
TXN0009705,2023-10-05,2023,10,Electronic Arts,The Sims: Superstar,18.27,20,14.61,2,29.23
TXN0009706,2023-10-05,2023,10,Sega,Phantasy Star Universe,15.55,15,13.22,1,13.22
TXN0009707,2023-10-05,2023,10,Ubisoft,Just Dance 4,11.21,0,11.21,1,11.21
TXN0009708,2023-10-06,2023,10,Deep Silver,Risen 2: Dark Waters,14.97,15,12.73,1,12.73
TXN0009709,2023-10-06,2023,10,TREVA Entertainment,My Riding Stables: Life with Horses,23.33,0,23.33,1,23.33
TXN0009710,2023-10-06,2023,10,D3 Publisher,Despicable Me: The Game,12.03,20,9.62,1,9.62
TXN0009711,2023-10-06,2023,10,Nintendo,F-Zero,6.30,0,6.30,1,6.30
TXN0009712,2023-10-06,2023,10,Idea Factory,Diabolik Lovers: Lunatic Parade,9.46,40,5.68,1,5.68
TXN0009713,2023-10-06,2023,10,Unknown,The Treasures of Mystery Island 3 Pack - Save Mystery Island!,17.64,0,17.64,1,17.64
TXN0009714,2023-10-06,2023,10,Nintendo,Wii Play,11.73,0,11.73,1,11.73
TXN0009715,2023-10-06,2023,10,Aquaplus,Dungeon Travelers 2-2: The Maiden Who Fell into Darkness and the Book of Beginnings,16.50,30,11.55,1,11.55
TXN0009716,2023-10-06,2023,10,Bethesda Softworks,The Evil Within,10.04,0,10.04,1,10.04
TXN0009717,2023-10-06,2023,10,2K Sports,The BIGS,18.01,0,18.01,1,18.01
TXN0009718,2023-10-06,2023,10,DreamCatcher Interactive,Arx Fatalis,11.73,0,11.73,1,11.73
TXN0009719,2023-10-06,2023,10,Namco,Smashing Drive,16.05,30,11.23,1,11.23
TXN0009720,2023-10-06,2023,10,Nintendo,Luigi's Mansion,17.40,15,14.79,5,73.95
TXN0009721,2023-10-06,2023,10,Midway Games,The Grim Adventures of Billy & Mandy,12.64,40,7.58,3,22.75
TXN0009722,2023-10-06,2023,10,Sony Computer Entertainment,NHL FaceOff,8.04,10,7.24,1,7.24
TXN0009723,2023-10-06,2023,10,Activision,Nascar Unleashed,12.99,0,12.99,1,12.99
TXN0009724,2023-10-07,2023,10,Nintendo,Sword of Mana,6.14,0,6.14,1,6.14
TXN0009725,2023-10-07,2023,10,Prototype,Grisaia no Rakuen: Le Eden de la Grisaia,11.47,25,8.60,2,17.21
TXN0009726,2023-10-07,2023,10,Ubisoft,Imagine: Fashion Designer World Tour,16.79,0,16.79,1,16.79
TXN0009727,2023-10-07,2023,10,Ubisoft,Deathrow: Underground Team Combat,8.43,25,6.32,1,6.32
TXN0009728,2023-10-07,2023,10,Nintendo,Suujin Taisen,12.25,40,7.35,1,7.35
TXN0009729,2023-10-07,2023,10,Ubisoft,187: Ride or Die,9.09,10,8.18,1,8.18
TXN0009730,2023-10-07,2023,10,Tomy Corporation,Naruto: Ninja Council 2 - European Edition,15.32,0,15.32,3,45.96
TXN0009731,2023-10-07,2023,10,Activision,Call of Duty: World at War,12.15,0,12.15,1,12.15
TXN0009732,2023-10-07,2023,10,Warner Bros. Interactive Entertainment,Lego Star Wars: The Force Awakens,5.12,25,3.84,1,3.84
TXN0009733,2023-10-07,2023,10,Vivendi Games,Spyro Orange: The Cortex Conspiracy,14.52,40,8.71,1,8.71
TXN0009734,2023-10-07,2023,10,Sega,Gunblade NY & L.A. Machineguns Arcade Hits Pack,11.45,10,10.31,1,10.31
TXN0009735,2023-10-07,2023,10,Harukaze,Nora to Koujo to Noraneko Heart,18.67,0,18.67,1,18.67
TXN0009736,2023-10-07,2023,10,Electronic Arts,CyberTiger,18.60,50,9.30,1,9.30
TXN0009737,2023-10-07,2023,10,THQ,UFC Personal Trainer: The Ultimate Fitness System,8.21,20,6.57,1,6.57
TXN0009738,2023-10-07,2023,10,Blizzard Entertainment,Diablo III: Ultimate Evil Edition,12.23,0,12.23,1,12.23
TXN0009739,2023-10-07,2023,10,Rockstar Games,Grand Theft Auto: Liberty City Stories,12.77,10,11.50,1,11.50
TXN0009740,2023-10-07,2023,10,Focus Home Interactive,Spintires: MudRunner - American Wilds,29.91,30,20.94,2,41.88
TXN0009741,2023-10-07,2023,10,Working Designs,RayStorm,13.01,15,11.06,1,11.06
TXN0009742,2023-10-07,2023,10,Sony Computer Entertainment,Derby Time Online,7.52,0,7.52,2,15.03
TXN0009743,2023-10-07,2023,10,Sega,Hatsune Miku: Project Mirai 2,15.69,0,15.69,1,15.69
TXN0009744,2023-10-08,2023,10,Electronic Arts,Mirror's Edge Catalyst,20.64,0,20.64,1,20.64
TXN0009745,2023-10-08,2023,10,Rainbow Games,The chronicles of Emerland. Solitaire.,11.68,40,7.01,1,7.01
TXN0009746,2023-10-08,2023,10,Ubisoft,Surf's Up,5.51,0,5.51,1,5.51
TXN0009747,2023-10-08,2023,10,D3 Publisher,StormLover,13.89,10,12.50,2,25.01
TXN0009748,2023-10-08,2023,10,Ubisoft,Imagine: Movie Star,5.30,10,4.77,2,9.54
TXN0009749,2023-10-08,2023,10,Tecmo Koei,Fist of the North Star: Ken's Rage 2,6.11,0,6.11,1,6.11
TXN0009750,2023-10-08,2023,10,Xseed Games,Corpse Party,14.26,15,12.12,1,12.12
TXN0009751,2023-10-08,2023,10,Takara Tomy,Penny Racers Party: Turbo-Q Speedway,9.06,20,7.25,1,7.25
TXN0009752,2023-10-08,2023,10,Nintendo,Mario Sports Mix,11.25,30,7.88,1,7.88
TXN0009753,2023-10-08,2023,10,Nintendo,Mario Kart: Double Dash!!,9.36,40,5.61,1,5.61
TXN0009754,2023-10-08,2023,10,Sony Computer Entertainment,Jak X: Combat Racing,18.40,30,12.88,1,12.88
TXN0009755,2023-10-08,2023,10,UFO Interactive,Rock Blast,14.13,0,14.13,1,14.13
TXN0009756,2023-10-08,2023,10,Electronic Arts,The Sims 4: Luxury Party Stuff,15.38,10,13.84,1,13.84
TXN0009757,2023-10-09,2023,10,THQ,Paws & Claws Pet Vet: Australian Adventures,6.74,25,5.06,2,10.12
TXN0009758,2023-10-09,2023,10,Nintendo,Donkey Kong Country: Tropical Freeze,13.70,0,13.70,1,13.70
TXN0009759,2023-10-09,2023,10,Sony Computer Entertainment,Little Deviants,15.63,0,15.63,1,15.63
TXN0009760,2023-10-09,2023,10,Sony Computer Entertainment,Cart World Series,14.39,25,10.79,1,10.79
TXN0009761,2023-10-09,2023,10,Pub Games,Primal Carnage: Extinction,11.89,75,2.97,1,2.97
TXN0009762,2023-10-09,2023,10,Unknown,Heroes of Hellas 2: Olympia,6.23,0,6.23,1,6.23
TXN0009763,2023-10-09,2023,10,THQ,WWE SmackDown! vs. Raw,6.88,0,6.88,1,6.88
TXN0009764,2023-10-09,2023,10,Activision,King's Quest: The Complete Collection,16.28,10,14.65,1,14.65
TXN0009765,2023-10-09,2023,10,Tecmo Koei,Samurai Warriors 3Z,17.04,0,17.04,1,17.04
TXN0009766,2023-10-09,2023,10,Activision,Jewel Quest: Expeditions,7.11,25,5.33,1,5.33
TXN0009767,2023-10-09,2023,10,Conspiracy Entertainment,Octomania,16.80,20,13.44,3,40.31
TXN0009768,2023-10-10,2023,10,Buena Vista,Disney's American Dragon Jake Long: Attack of the Dark Dragon,6.92,15,5.88,1,5.88
TXN0009769,2023-10-10,2023,10,Crave Entertainment,MX World Tour Featuring Jamie Little,12.45,30,8.72,1,8.72
TXN0009770,2023-10-10,2023,10,Aksys Games,BlazBlue: Continuum Shift II,15.87,20,12.70,1,12.70
TXN0009771,2023-10-10,2023,10,Sony Computer Entertainment,SingStar Pop Vol.2,6.19,20,4.95,1,4.95
TXN0009772,2023-10-10,2023,10,Crave Entertainment,Deadliest Catch: Sea of Chaos,7.04,0,7.04,1,7.04
TXN0009773,2023-10-10,2023,10,Konami Digital Entertainment,UEFA Euro 2016,19.29,10,17.36,1,17.36
TXN0009774,2023-10-10,2023,10,Ubisoft,The Sum of All Fears,9.33,0,9.33,1,9.33
TXN0009775,2023-10-10,2023,10,Konami,NHL Blades of Steel 2000,14.18,10,12.76,1,12.76
TXN0009776,2023-10-10,2023,10,Electronic Arts,Oddworld: Stranger's Wrath,11.25,30,7.87,1,7.87
TXN0009777,2023-10-10,2023,10,Activision,Marvel: Ultimate Alliance,15.54,40,9.33,1,9.33
TXN0009778,2023-10-10,2023,10,Electronic Arts,Need for Speed: Most Wanted,11.35,0,11.35,1,11.35
TXN0009779,2023-10-11,2023,10,Sega,Sonic the Hedgehog (2006),5.17,0,5.17,1,5.17
TXN0009780,2023-10-11,2023,10,Bigben Interactive,WRC 5: FIA World Rally Championship,17.25,0,17.25,1,17.25
TXN0009781,2023-10-11,2023,10,2K Games,Borderlands 2,13.56,25,10.17,1,10.17
TXN0009782,2023-10-11,2023,10,Bandai,SD Gundam: Over Galaxian,8.59,0,8.59,5,42.96
TXN0009783,2023-10-11,2023,10,Activision,Fantastic 4,5.44,20,4.35,1,4.35
TXN0009784,2023-10-11,2023,10,Midas Interactive Entertainment,A-Train 6,11.34,30,7.94,2,15.87
TXN0009785,2023-10-11,2023,10,Nintendo,Kirby Super Star,13.59,10,12.23,1,12.23
TXN0009786,2023-10-11,2023,10,Namco,Cyber Sled,17.49,20,13.99,1,13.99
TXN0009787,2023-10-11,2023,10,Atlus,God Mode,10.05,25,7.54,1,7.54
TXN0009788,2023-10-11,2023,10,2K Games,BioShock: The Collection,14.61,0,14.61,1,14.61
TXN0009789,2023-10-11,2023,10,Zodiac Interactive,Death Coming,20.67,30,14.47,1,14.47
TXN0009790,2023-10-11,2023,10,Nintendo,Eyeshield 21: Field Saikyou no Senshi Tachi,17.88,20,14.31,1,14.31
TXN0009791,2023-10-11,2023,10,EA Sports,MVP Baseball 2005,9.17,0,9.17,1,9.17
TXN0009792,2023-10-12,2023,10,Activision,ZhuZhu Puppies,19.48,10,17.53,1,17.53
TXN0009793,2023-10-12,2023,10,Electronic Arts,The Lord of the Rings: The Two Towers,15.07,0,15.07,1,15.07
TXN0009794,2023-10-12,2023,10,Warner Bros. Interactive Entertainment,Batman: Arkham Origins,17.02,25,12.76,1,12.76
TXN0009795,2023-10-12,2023,10,Bandai,.hack//Outbreak Part 3,18.84,25,14.13,1,14.13
TXN0009796,2023-10-12,2023,10,Nintendo,KuruKuru Kururin,8.01,15,6.81,5,34.06
TXN0009797,2023-10-12,2023,10,Nintendo,Mawashite Tsunageru Touch Panic,14.45,30,10.12,1,10.12
TXN0009798,2023-10-12,2023,10,Activision,Madagascar: Operation Penguin,19.59,10,17.63,2,35.27
TXN0009799,2023-10-12,2023,10,Konami,Pro Yakyuu Spirits 2011,15.84,30,11.09,3,33.26
TXN0009800,2023-10-12,2023,10,Tecmo,Kaite Shabette Hajimeyou! Monster Farm DS,5.53,0,5.53,2,11.07
TXN0009801,2023-10-12,2023,10,Electronic Arts,Shox,13.56,40,8.14,1,8.14
TXN0009802,2023-10-12,2023,10,Activision,DreamWorks Super Star Kartz,16.13,15,13.71,2,27.42
TXN0009803,2023-10-12,2023,10,Namco,Dead to Rights,11.18,10,10.07,1,10.07
TXN0009804,2023-10-12,2023,10,Aksys Games,Jake Hunter: Detective Chronicles,17.20,15,14.62,1,14.62
TXN0009805,2023-10-12,2023,10,D3 Publisher,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 14: CR Shinseiki Evangelion: Saigo no Mono,19.28,0,19.28,1,19.28
TXN0009806,2023-10-12,2023,10,Namco Bandai,Saint Seiya: The Hades,16.93,0,16.93,1,16.93
TXN0009807,2023-10-12,2023,10,Atari,Zoids: Battle Legends,11.68,0,11.68,1,11.68
TXN0009808,2023-10-13,2023,10,Namco Bandai Games,Super Robot Wars UX,15.88,75,3.97,2,7.94
TXN0009809,2023-10-13,2023,10,Take-Two Interactive,Pipe Dreams 3D,17.89,10,16.10,1,16.10
TXN0009810,2023-10-13,2023,10,Sammy Corporation,Seven Samurai 20XX,5.94,0,5.94,1,5.94
TXN0009811,2023-10-13,2023,10,Ubisoft,Rayman 2: The Great Escape,11.07,0,11.07,1,11.07
TXN0009812,2023-10-13,2023,10,Kids Station,Gakuen Alice: WakuWaku * Happy Friends,8.12,20,6.49,1,6.49
TXN0009813,2023-10-13,2023,10,Naarassusi Publisher,Fairyland: Incursion,24.99,10,22.49,1,22.49
TXN0009814,2023-10-13,2023,10,Conspiracy Entertainment,Cocoto Magic Circus,18.66,20,14.93,2,29.86
TXN0009815,2023-10-13,2023,10,Nintendo,Metroid: Samus Returns,13.57,15,11.54,1,11.54
TXN0009816,2023-10-13,2023,10,Acclaim Entertainment,Gladiator: Sword of Vengeance,15.65,20,12.52,3,37.56
TXN0009817,2023-10-13,2023,10,Bandai,Ribbit King,13.06,40,7.84,1,7.84
TXN0009818,2023-10-13,2023,10,Atari,Venetica,18.77,0,18.77,1,18.77
TXN0009819,2023-10-13,2023,10,Rockstar Games,Grand Theft Auto V,16.10,0,16.10,1,16.10
TXN0009820,2023-10-13,2023,10,Eidos Interactive,TimeSplitters 2,12.04,25,9.03,1,9.03
TXN0009821,2023-10-13,2023,10,Activision,007: Quantum of Solace,11.32,0,11.32,2,22.63
TXN0009822,2023-10-13,2023,10,Nintendo,Endless Ocean: Blue World,18.98,0,18.98,1,18.98
TXN0009823,2023-10-13,2023,10,System 3 Arcade Software,Ferrari Challenge Trofeo Pirelli Deluxe,9.88,15,8.40,1,8.40
TXN0009824,2023-10-14,2023,10,Nintendo,New Play Control! Donkey Kong Jungle Beat,19.98,0,19.98,1,19.98
TXN0009825,2023-10-14,2023,10,Summitsoft,Blades of Thunder II,18.72,0,18.72,1,18.72
TXN0009826,2023-10-14,2023,10,Midway Games,The Ant Bully,14.52,0,14.52,1,14.52
TXN0009827,2023-10-14,2023,10,Aksys Games,XBLAZE Code: Embryo,13.83,0,13.83,2,27.66
TXN0009828,2023-10-14,2023,10,THQ,Cars: Race-O-Rama,14.91,20,11.92,1,11.92
TXN0009829,2023-10-14,2023,10,EA Sports,Fight Night Round 3,18.11,0,18.11,1,18.11
TXN0009830,2023-10-14,2023,10,Telltale Games,The Walking Dead: A Telltale Games Series,12.40,0,12.40,1,12.40
TXN0009831,2023-10-14,2023,10,Sega,NBA 2K2,16.31,25,12.23,1,12.23
TXN0009832,2023-10-14,2023,10,Activision,Spider-Man,7.44,20,5.95,1,5.95
TXN0009833,2023-10-14,2023,10,Konami Digital Entertainment,Birds of Steel,17.92,15,15.24,1,15.24
TXN0009834,2023-10-15,2023,10,505 Games,Grease,12.32,0,12.32,1,12.32
TXN0009835,2023-10-15,2023,10,Activision,Spider-Man: Edge of Time,10.31,20,8.25,1,8.25
TXN0009836,2023-10-15,2023,10,Namco Bandai,Digimon World: Dawn / Dusk,15.42,40,9.25,1,9.25
TXN0009837,2023-10-15,2023,10,Big Fish Games,Hallowed Legends: Templar,20.17,0,20.17,1,20.17
TXN0009838,2023-10-15,2023,10,Sony Computer Entertainment,Patapon 3,13.66,0,13.66,1,13.66
TXN0009839,2023-10-15,2023,10,Defiant Development,Hand of Fate 2,27.06,20,21.65,1,21.65
TXN0009840,2023-10-15,2023,10,Electronic Arts,Need for Speed: Payback,13.32,50,6.66,1,6.66
TXN0009841,2023-10-15,2023,10,Nintendo,"Hey You, Pikachu!",16.03,0,16.03,1,16.03
TXN0009842,2023-10-15,2023,10,Electronic Arts,Madden NFL 25,12.79,15,10.87,1,10.87
TXN0009843,2023-10-15,2023,10,Namco,Ridge Racer DS,13.62,20,10.89,1,10.89
TXN0009844,2023-10-15,2023,10,Activision,Pitfall!,5.69,0,5.69,1,5.69
TXN0009845,2023-10-15,2023,10,D3 Publisher,NatGeo Challenge! Wild Life,10.94,0,10.94,1,10.94
TXN0009846,2023-10-16,2023,10,Activision,Animal Planet: Vet Life,10.64,0,10.64,2,21.28
TXN0009847,2023-10-16,2023,10,Acclaim Entertainment,Striker 96,5.13,0,5.13,3,15.39
TXN0009848,2023-10-16,2023,10,Sony Computer Entertainment,Legend of Legaia,15.74,0,15.74,1,15.74
TXN0009849,2023-10-16,2023,10,Electronic Arts,Freedom Fighters,12.90,20,10.32,1,10.32
TXN0009850,2023-10-17,2023,10,Buena Vista,Pirates of the Caribbean: Dead Man's Chest,11.33,0,11.33,1,11.33
TXN0009851,2023-10-17,2023,10,ValuSoft,Jewel Quest 5: The Sleepless Star,20.44,40,12.27,1,12.27
TXN0009852,2023-10-17,2023,10,KOEI,Warriors Orochi,17.28,0,17.28,1,17.28
TXN0009853,2023-10-17,2023,10,Activision,Tony Hawk's American Sk8land,5.02,0,5.02,1,5.02
TXN0009854,2023-10-17,2023,10,2K Sports,NBA 2K14,27.66,20,22.13,1,22.13
TXN0009855,2023-10-17,2023,10,Banpresto,A.C.E.: Another Century's Episode 2,15.78,0,15.78,1,15.78
TXN0009856,2023-10-17,2023,10,Telegames,Solitaire Overload Plus,13.46,25,10.10,1,10.10
TXN0009857,2023-10-17,2023,10,Warner Bros. Interactive Entertainment,Scribblenauts Mega Pack,20.10,10,18.09,2,36.19
TXN0009858,2023-10-17,2023,10,Graffiti,Black Sigil: Blade of the Exiled,11.18,0,11.18,1,11.18
TXN0009859,2023-10-17,2023,10,Activision,Shrek 2 and Shark Tale 2-in-1 Pack,6.02,15,5.12,1,5.12
TXN0009860,2023-10-17,2023,10,Brash Entertainment,The Tale of Despereaux,14.23,20,11.39,1,11.39
TXN0009861,2023-10-17,2023,10,THQ,Bratz: Forever Diamondz,6.33,0,6.33,1,6.33
TXN0009862,2023-10-18,2023,10,THQ,Back At The Barnyard: Slop Bucket Games,9.53,0,9.53,1,9.53
TXN0009863,2023-10-18,2023,10,Ubisoft,Dawn of Discovery: Venice,14.49,50,7.24,1,7.24
TXN0009864,2023-10-18,2023,10,Fields,Gekiatsu!! Pachi Game Damashi Max: Evangelion 7 x Seimei no Kodou,6.53,10,5.88,1,5.88
TXN0009865,2023-10-18,2023,10,Electronic Arts,WCW Mayhem,8.83,50,4.41,2,8.83
TXN0009866,2023-10-18,2023,10,Capcom,Resident Evil Zero,24.43,20,19.54,2,39.09
TXN0009867,2023-10-18,2023,10,Ubisoft,Rayman Arena,14.83,25,11.12,1,11.12
TXN0009868,2023-10-18,2023,10,DreamCatcher Interactive,Spirits & Spells,17.05,0,17.05,1,17.05
TXN0009869,2023-10-18,2023,10,Ubisoft,Child of Light,24.52,0,24.52,1,24.52
TXN0009870,2023-10-18,2023,10,Nintendo,Learn with Pokemon: Typing Adventure,7.93,10,7.14,1,7.14
TXN0009871,2023-10-18,2023,10,Capcom,Street Fighter IV,8.52,20,6.82,1,6.82
TXN0009872,2023-10-19,2023,10,VU Games,Secret Agent Barbie: Royal Jewels Mission,12.00,20,9.60,2,19.20
TXN0009873,2023-10-19,2023,10,Namco Bandai Games,Star Trek: The Game,9.51,40,5.71,3,17.12
TXN0009874,2023-10-19,2023,10,Majesco,Ultra Bust-A-Move,19.53,50,9.76,1,9.76
TXN0009875,2023-10-19,2023,10,Majesco,Bomberman Jetters,17.23,0,17.23,1,17.23
TXN0009876,2023-10-19,2023,10,Arc System Works,Cube Creator X,13.57,0,13.57,1,13.57
TXN0009877,2023-10-19,2023,10,Ubisoft,Just Dance 2018,12.22,0,12.22,1,12.22
TXN0009878,2023-10-19,2023,10,Activision,Minority Report: Everybody Runs,18.00,30,12.60,1,12.60
TXN0009879,2023-10-19,2023,10,Activision,Band Hero,16.75,20,13.40,1,13.40
TXN0009880,2023-10-19,2023,10,Xseed Games,The Legend of Heroes: Trails of Cold Steel,17.39,0,17.39,1,17.39
TXN0009881,2023-10-19,2023,10,Namco Bandai Games,Dark Souls III,14.78,25,11.09,1,11.09
TXN0009882,2023-10-19,2023,10,Takara,Kikou Heidan J-Phoenix,13.30,0,13.30,1,13.30
TXN0009883,2023-10-19,2023,10,Activision,Barbie as The Island Princess,9.35,20,7.48,1,7.48
TXN0009884,2023-10-19,2023,10,Namco Bandai,Armored Core V,12.83,30,8.98,4,35.93
TXN0009885,2023-10-19,2023,10,505 Games,Rocket League,24.51,40,14.71,1,14.71
TXN0009886,2023-10-19,2023,10,Square Enix,Final Fantasy XII: The Zodiac Age,24.71,20,19.77,1,19.77
TXN0009887,2023-10-20,2023,10,THQ,Summoner: A Goddess Reborn,17.08,0,17.08,1,17.08
TXN0009888,2023-10-20,2023,10,Midway Games,Bio FREAKS,5.22,10,4.70,1,4.70
TXN0009889,2023-10-20,2023,10,Warner Bros. Interactive,LEGO Battles: Ninjago,5.58,10,5.02,5,25.11
TXN0009890,2023-10-20,2023,10,Ubisoft,James Cameron's Avatar: The Game,9.64,20,7.71,1,7.71
TXN0009891,2023-10-20,2023,10,Nintendo,Classic NES Series: The Legend of Zelda,19.73,50,9.87,1,9.87
TXN0009892,2023-10-20,2023,10,Electronic Arts,Battlefield 1942: The WW II Anthology,25.23,20,20.19,1,20.19
TXN0009893,2023-10-20,2023,10,Activision,Marvel: Ultimate Alliance,13.49,0,13.49,1,13.49
TXN0009894,2023-10-20,2023,10,Namco Bandai,Dynasty Warriors: Gundam 2,14.97,20,11.98,1,11.98
TXN0009895,2023-10-20,2023,10,Konami,Frogger's Adventures: The Rescue,12.15,0,12.15,1,12.15
TXN0009896,2023-10-20,2023,10,GameTrust,The Invisible Hours,22.95,30,16.07,1,16.07
TXN0009897,2023-10-20,2023,10,Electronic Arts,Harry Potter and the Sorcerer's Stone,10.63,25,7.98,1,7.98
TXN0009898,2023-10-20,2023,10,Blizzard Entertainment,Warcraft: Orcs & Humans,14.31,10,12.88,1,12.88
TXN0009899,2023-10-20,2023,10,Electronic Arts,NCAA Football 08,19.58,30,13.70,1,13.70
TXN0009900,2023-10-20,2023,10,Ubisoft,Might & Magic: Clash of Heroes,7.51,50,3.76,1,3.76
TXN0009901,2023-10-20,2023,10,Activision,Ultimate Spider-Man,11.53,0,11.53,1,11.53
TXN0009902,2023-10-21,2023,10,Crave Entertainment,Napoleon Dynamite: The Game,8.12,40,4.87,1,4.87
TXN0009903,2023-10-21,2023,10,SouthPeak Interactive,Scurge: Hive,10.42,20,8.34,1,8.34
TXN0009904,2023-10-21,2023,10,Atlus,Kenka Bancho: Badass Rumble,18.29,40,10.97,1,10.97
TXN0009905,2023-10-21,2023,10,Konami,Pro Evolution Soccer 2010,8.16,15,6.93,1,6.93
TXN0009906,2023-10-21,2023,10,Tecmo Koei,Nights of Azure,12.82,0,12.82,1,12.82
TXN0009907,2023-10-21,2023,10,Eidos Interactive,Conflict: Denied Ops,13.26,0,13.26,1,13.26
TXN0009908,2023-10-21,2023,10,Electronic Arts,Harry Potter and the Prisoner of Azkaban,25.73,20,20.58,1,20.58
TXN0009909,2023-10-21,2023,10,THQ,Short Track Racing: Trading Paint,13.18,0,13.18,1,13.18
TXN0009910,2023-10-21,2023,10,Nintendo,Classic NES Series: Castlevania,9.96,20,7.97,1,7.97
TXN0009911,2023-10-21,2023,10,Bandai,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,9.35,0,9.35,1,9.35
TXN0009912,2023-10-21,2023,10,Electronic Arts,Littlest Pet Shop: Garden,17.85,10,16.06,1,16.06
TXN0009913,2023-10-21,2023,10,Warner Bros. Interactive Entertainment,Injustice: Gods Among Us Ultimate Edition,14.44,50,7.22,2,14.44
TXN0009914,2023-10-21,2023,10,Konami Digital Entertainment,Castlevania: Lords of Shadow 2,9.74,10,8.77,1,8.77
